transaction_id,transaction_time,customer_id,merchant,category,amount,is_fraud
420,2024-01-01 17:14:00,449,Netflix,Shopping,5156.9,1
421,2024-01-01 17:15:00,131,Flipkart,Shopping,5372.91,1
422,2024-01-01 17:16:00,282,Apple,Transport,1659.59,1
423,2024-01-01 17:17:00,173,Walmart,Grocery,1811.07,1
424,2024-01-01 17:18:00,278,Swiggy,Electronics,5182.69,0
425,2024-01-01 17:19:00,272,Uber,Grocery,401.81,0
426,2024-01-01 17:20:00,242,Walmart,Grocery,4146.59,1
427,2024-01-01 17:21:00,109,Apple,Transport,3692.29,0
428,2024-01-01 17:22:00,267,Netflix,Transport,3365.73,1
429,2024-01-01 17:23:00,127,Swiggy,Grocery,2518.56,1
430,2024-01-01 17:24:00,220,Netflix,Transport,5339.81,1
431,2024-01-01 17:25:00,432,Netflix,Transport,4319.55,0
432,2024-01-01 17:26:00,423,Flipkart,Grocery,4097.88,1
433,2024-01-01 17:27:00,244,Amazon,Subscription,5485.09,1
434,2024-01-01 17:28:00,344,Flipkart,Subscription,4143.18,1
435,2024-01-01 17:29:00,286,Swiggy,Subscription,5198.42,1
436,2024-01-01 17:30:00,447,Netflix,Shopping,2008.37,1
437,2024-01-01 17:31:00,180,Swiggy,Electronics,1216.83,1
438,2024-01-01 17:32:00,473,Apple,Transport,5066.88,0
439,2024-01-01 17:33:00,406,Apple,Shopping,71.05,0
440,2024-01-01 17:34:00,439,Netflix,Electronics,573.43,1
441,2024-01-01 17:35:00,108,Amazon,Subscription,4621.67,0
442,2024-01-01 17:36:00,365,Walmart,Electronics,4437.49,0
443,2024-01-01 17:37:00,271,Apple,Food,5943.13,1
444,2024-01-01 17:38:00,427,Flipkart,Shopping,2704.98,1
445,2024-01-01 17:39:00,365,Swiggy,Transport,650.09,1
446,2024-01-01 17:40:00,187,Amazon,Grocery,788.53,0
447,2024-01-01 17:41:00,241,Amazon,Transport,4401.55,0
448,2024-01-01 17:42:00,469,Uber,Grocery,619.7,0
449,2024-01-01 17:43:00,461,Apple,Transport,1117.77,1
450,2024-01-01 17:44:00,439,Uber,Electronics,419.99,0
451,2024-01-01 17:45:00,415,Apple,Subscription,2956.74,0
452,2024-01-01 17:46:00,371,Walmart,Shopping,3825.6,0
453,2024-01-01 17:47:00,355,Walmart,Electronics,5290.06,0
454,2024-01-01 17:48:00,188,Swiggy,Shopping,3744.72,1
455,2024-01-01 17:49:00,421,Flipkart,Subscription,3418.68,1
456,2024-01-01 17:50:00,488,Flipkart,Shopping,1299.91,1
457,2024-01-01 17:51:00,409,Amazon,Shopping,5773.85,1
458,2024-01-01 17:52:00,458,Apple,Electronics,1354.67,0
459,2024-01-01 17:53:00,129,Uber,Food,3715.21,1
460,2024-01-01 17:54:00,230,Swiggy,Subscription,2823.59,0
461,2024-01-01 17:55:00,170,Netflix,Shopping,4047.81,1
462,2024-01-01 17:56:00,418,Amazon,Shopping,2746.22,0
463,2024-01-01 17:57:00,144,Walmart,Grocery,1189.68,1
464,2024-01-01 17:58:00,336,Flipkart,Grocery,3061.99,0
465,2024-01-01 17:59:00,181,Netflix,Food,5920.91,0
466,2024-01-01 18:00:00,233,Netflix,Food,5346.53,1
467,2024-01-01 18:01:00,348,Apple,Grocery,5214.36,1
468,2024-01-01 18:02:00,325,Uber,Grocery,245.11,1
469,2024-01-01 18:03:00,335,Apple,Grocery,352.62,1
470,2024-01-01 18:04:00,242,Amazon,Shopping,848.3,0
471,2024-01-01 18:05:00,463,Uber,Transport,4951.47,0
472,2024-01-01 18:06:00,244,Amazon,Grocery,5290.89,0
473,2024-01-01 18:07:00,425,Flipkart,Shopping,3395.86,1
474,2024-01-01 18:08:00,175,Flipkart,Transport,3938,1
475,2024-01-01 18:09:00,445,Apple,Food,4257.58,1
476,2024-01-01 18:10:00,194,Uber,Food,4875.57,1
477,2024-01-01 18:11:00,223,Uber,Electronics,565.65,1
478,2024-01-01 18:12:00,159,Swiggy,Transport,5264.83,1
479,2024-01-01 18:13:00,207,Apple,Food,111.94,0
480,2024-01-01 18:14:00,216,Swiggy,Transport,3290.85,1
481,2024-01-01 18:15:00,229,Netflix,Food,5613.81,0
482,2024-01-01 18:16:00,310,Walmart,Electronics,1921.17,1
483,2024-01-01 18:17:00,499,Apple,Shopping,1483.75,1
484,2024-01-01 18:18:00,150,Swiggy,Grocery,4986.84,0
485,2024-01-01 18:19:00,303,Uber,Transport,1623.54,0
486,2024-01-01 18:20:00,400,Walmart,Grocery,4856.08,1
487,2024-01-01 18:21:00,425,Walmart,Subscription,4308.6,0
488,2024-01-01 18:22:00,387,Netflix,Subscription,407.41,1
489,2024-01-01 18:23:00,445,Netflix,Food,5382.95,1
490,2024-01-01 18:24:00,344,Walmart,Shopping,3455.95,0
491,2024-01-01 18:25:00,266,Netflix,Subscription,5158.24,1
492,2024-01-01 18:26:00,478,Apple,Subscription,4138.22,1
493,2024-01-01 18:27:00,489,Walmart,Transport,2308.35,1
494,2024-01-01 18:28:00,366,Amazon,Food,1020.72,1
495,2024-01-01 18:29:00,358,Uber,Transport,3314.18,0
496,2024-01-01 18:30:00,124,Walmart,Shopping,2502.8,0
497,2024-01-01 18:31:00,133,Swiggy,Electronics,4605.77,1
498,2024-01-01 18:32:00,396,Flipkart,Grocery,1076.97,0
499,2024-01-01 18:33:00,347,Amazon,Shopping,253.19,1
500,2024-01-01 18:34:00,115,Swiggy,Transport,5501.46,0
501,2024-01-01 18:35:00,482,Apple,Food,4045.12,0
502,2024-01-01 18:36:00,180,Flipkart,Electronics,3335.21,1
503,2024-01-01 18:37:00,499,Netflix,Shopping,5043.33,1
504,2024-01-01 18:38:00,177,Walmart,Transport,5494.78,1
505,2024-01-01 18:39:00,113,Walmart,Grocery,521.81,1
506,2024-01-01 18:40:00,105,Apple,Food,5672.18,1
507,2024-01-01 18:41:00,321,Swiggy,Food,5830.63,0
508,2024-01-01 18:42:00,363,Flipkart,Transport,4165.94,1
509,2024-01-01 18:43:00,128,Walmart,Transport,4625.18,1
510,2024-01-01 18:44:00,105,Walmart,Transport,4775.3,1
511,2024-01-01 18:45:00,320,Apple,Food,5450.63,1
512,2024-01-01 18:46:00,245,Apple,Shopping,167.81,1
513,2024-01-01 18:47:00,443,Apple,Transport,4634.72,1
514,2024-01-01 18:48:00,332,Walmart,Subscription,1028.44,0
515,2024-01-01 18:49:00,329,Uber,Transport,3269.35,1
516,2024-01-01 18:50:00,443,Uber,Electronics,384.01,0
517,2024-01-01 18:51:00,269,Swiggy,Food,1752.22,1
518,2024-01-01 18:52:00,105,Uber,Shopping,850.31,0
519,2024-01-01 18:53:00,449,Walmart,Grocery,3582.18,0
520,2024-01-01 18:54:00,477,Netflix,Transport,1967.02,0
521,2024-01-01 18:55:00,392,Amazon,Grocery,3979.21,1
522,2024-01-01 18:56:00,163,Swiggy,Shopping,2015.57,0
523,2024-01-01 18:57:00,269,Apple,Shopping,5337.28,1
524,2024-01-01 18:58:00,270,Walmart,Grocery,219.95,0
525,2024-01-01 18:59:00,302,Swiggy,Transport,810.13,1
526,2024-01-01 19:00:00,304,Amazon,Transport,4490.08,0
527,2024-01-01 19:01:00,264,Apple,Shopping,559.55,0
528,2024-01-01 19:02:00,260,Flipkart,Transport,994.24,1
529,2024-01-01 19:03:00,374,Swiggy,Electronics,3865.21,0
530,2024-01-01 19:04:00,444,Swiggy,Food,1012.26,0
531,2024-01-01 19:05:00,102,Apple,Subscription,3653.86,1
532,2024-01-01 19:06:00,255,Swiggy,Shopping,1563.87,0
533,2024-01-01 19:07:00,354,Apple,Shopping,4752.72,1
534,2024-01-01 19:08:00,409,Walmart,Food,4024.87,0
535,2024-01-01 19:09:00,491,Amazon,Shopping,2767.87,1
536,2024-01-01 19:10:00,231,Apple,Electronics,4903.24,1
537,2024-01-01 19:11:00,153,Walmart,Subscription,4759.59,0
538,2024-01-01 19:12:00,333,Amazon,Transport,2643.56,1
539,2024-01-01 19:13:00,419,Amazon,Grocery,1549.24,1
540,2024-01-01 19:14:00,490,Swiggy,Food,968.42,0
541,2024-01-01 19:15:00,456,Amazon,Transport,1512.6,0
542,2024-01-01 19:16:00,261,Walmart,Subscription,5082.53,0
543,2024-01-01 19:17:00,373,Amazon,Transport,3023.57,0
544,2024-01-01 19:18:00,243,Swiggy,Subscription,918.92,1
545,2024-01-01 19:19:00,213,Uber,Food,1446.7,1
546,2024-01-01 19:20:00,318,Amazon,Transport,427.7,0
547,2024-01-01 19:21:00,168,Apple,Transport,4854.04,0
548,2024-01-01 19:22:00,150,Amazon,Electronics,4270.76,0
549,2024-01-01 19:23:00,431,Swiggy,Electronics,1823.31,1
550,2024-01-01 19:24:00,186,Swiggy,Electronics,4751.37,1
551,2024-01-01 19:25:00,390,Amazon,Transport,4990,0
552,2024-01-01 19:26:00,234,Netflix,Electronics,678.42,1
553,2024-01-01 19:27:00,422,Amazon,Transport,4116.19,1
554,2024-01-01 19:28:00,387,Uber,Subscription,2409.56,0
555,2024-01-01 19:29:00,108,Swiggy,Electronics,640.57,1
556,2024-01-01 19:30:00,453,Uber,Grocery,1463.89,0
557,2024-01-01 19:31:00,299,Netflix,Transport,1863.33,0
558,2024-01-01 19:32:00,294,Walmart,Transport,5835.82,0
559,2024-01-01 19:33:00,318,Netflix,Grocery,1621.52,0
560,2024-01-01 19:34:00,139,Amazon,Transport,3118.23,1
561,2024-01-01 19:35:00,241,Swiggy,Subscription,4532.81,0
562,2024-01-01 19:36:00,176,Netflix,Shopping,4374.94,1
563,2024-01-01 19:37:00,260,Apple,Electronics,3432.64,1
564,2024-01-01 19:38:00,208,Flipkart,Transport,5770.18,1
565,2024-01-01 19:39:00,290,Apple,Transport,4609.59,1
566,2024-01-01 19:40:00,405,Netflix,Shopping,546.64,1
567,2024-01-01 19:41:00,171,Swiggy,Shopping,5901.57,1
568,2024-01-01 19:42:00,369,Walmart,Shopping,108.2,0
569,2024-01-01 19:43:00,449,Uber,Grocery,3927.17,1
570,2024-01-01 19:44:00,411,Netflix,Shopping,2724.08,0
571,2024-01-01 19:45:00,149,Apple,Grocery,3920.68,1
572,2024-01-01 19:46:00,314,Netflix,Transport,390.66,0
573,2024-01-01 19:47:00,475,Amazon,Shopping,1306.91,1
574,2024-01-01 19:48:00,357,Walmart,Electronics,4454.86,0
575,2024-01-01 19:49:00,454,Swiggy,Transport,5658.59,0
576,2024-01-01 19:50:00,418,Netflix,Electronics,1045.34,1
577,2024-01-01 19:51:00,405,Swiggy,Food,4763.81,1
578,2024-01-01 19:52:00,249,Walmart,Grocery,2593.95,0
579,2024-01-01 19:53:00,296,Amazon,Transport,4690.72,1
580,2024-01-01 19:54:00,413,Apple,Electronics,3874.03,0
581,2024-01-01 19:55:00,111,Flipkart,Transport,1944.46,1
582,2024-01-01 19:56:00,164,Swiggy,Electronics,1057,1
583,2024-01-01 19:57:00,242,Walmart,Shopping,3720.1,0
584,2024-01-01 19:58:00,119,Walmart,Grocery,124.51,0
585,2024-01-01 19:59:00,229,Flipkart,Shopping,2032.13,1
586,2024-01-01 20:00:00,451,Netflix,Shopping,2316.89,0
587,2024-01-01 20:01:00,342,Uber,Subscription,5001.74,0
588,2024-01-01 20:02:00,273,Walmart,Shopping,4586.49,0
589,2024-01-01 20:03:00,113,Flipkart,Grocery,1147.14,1
590,2024-01-01 20:04:00,392,Walmart,Transport,770.72,1
591,2024-01-01 20:05:00,126,Netflix,Grocery,189.93,0
592,2024-01-01 20:06:00,103,Walmart,Transport,3487.4,0
593,2024-01-01 20:07:00,132,Netflix,Electronics,5206.08,0
594,2024-01-01 20:08:00,363,Netflix,Electronics,2797.41,1
595,2024-01-01 20:09:00,494,Uber,Electronics,2129.5,1
596,2024-01-01 20:10:00,113,Uber,Shopping,2224.01,0
597,2024-01-01 20:11:00,136,Flipkart,Transport,1370.24,0
598,2024-01-01 20:12:00,400,Uber,Shopping,5713.96,0
599,2024-01-01 20:13:00,336,Flipkart,Transport,3115.26,0
600,2024-01-01 20:14:00,172,Swiggy,Food,970.19,1
601,2024-01-01 20:15:00,456,Uber,Shopping,3528.22,1
602,2024-01-01 20:16:00,473,Swiggy,Transport,1896.53,0
603,2024-01-01 20:17:00,241,Swiggy,Subscription,300.9,1
604,2024-01-01 20:18:00,220,Swiggy,Subscription,5840.17,0
605,2024-01-01 20:19:00,282,Uber,Electronics,803.35,0
606,2024-01-01 20:20:00,242,Walmart,Grocery,3093.37,1
607,2024-01-01 20:21:00,488,Flipkart,Shopping,5321.65,0
608,2024-01-01 20:22:00,379,Apple,Subscription,2650.88,1
609,2024-01-01 20:23:00,475,Apple,Electronics,4755.85,1
610,2024-01-01 20:24:00,308,Walmart,Transport,1407.19,0
611,2024-01-01 20:25:00,453,Apple,Grocery,1744.43,1
612,2024-01-01 20:26:00,301,Apple,Electronics,1349.65,0
613,2024-01-01 20:27:00,335,Flipkart,Grocery,4877.25,0
614,2024-01-01 20:28:00,452,Swiggy,Transport,3536.76,0
615,2024-01-01 20:29:00,259,Netflix,Grocery,4683.52,1
616,2024-01-01 20:30:00,479,Walmart,Food,3918.58,1
617,2024-01-01 20:31:00,108,Apple,Electronics,3029.58,1
618,2024-01-01 20:32:00,416,Amazon,Food,1708.78,1
619,2024-01-01 20:33:00,199,Walmart,Transport,3878.18,1
620,2024-01-01 20:34:00,298,Walmart,Shopping,4958.51,0
621,2024-01-01 20:35:00,314,Netflix,Transport,1777.04,1
622,2024-01-01 20:36:00,116,Flipkart,Subscription,4215.25,1
623,2024-01-01 20:37:00,438,Netflix,Grocery,2608.59,0
624,2024-01-01 20:38:00,372,Walmart,Shopping,2265.38,1
625,2024-01-01 20:39:00,400,Walmart,Shopping,3002.28,0
626,2024-01-01 20:40:00,432,Swiggy,Food,2685.27,0
627,2024-01-01 20:41:00,201,Flipkart,Food,4158.71,1
628,2024-01-01 20:42:00,120,Apple,Grocery,2498.79,0
629,2024-01-01 20:43:00,258,Amazon,Shopping,5851.42,1
630,2024-01-01 20:44:00,473,Uber,Electronics,4080.64,0
631,2024-01-01 20:45:00,260,Swiggy,Food,1008.21,1
632,2024-01-01 20:46:00,201,Netflix,Grocery,4516.94,1
633,2024-01-01 20:47:00,296,Flipkart,Transport,884.99,0
634,2024-01-01 20:48:00,149,Swiggy,Subscription,993.44,1
635,2024-01-01 20:49:00,466,Uber,Food,3615,0
636,2024-01-01 20:50:00,208,Swiggy,Shopping,2109.65,0
637,2024-01-01 20:51:00,435,Uber,Transport,4330.09,1
638,2024-01-01 20:52:00,203,Uber,Grocery,2059.68,0
639,2024-01-01 20:53:00,269,Swiggy,Transport,1526.64,1
640,2024-01-01 20:54:00,111,Flipkart,Subscription,714.6,0
641,2024-01-01 20:55:00,216,Netflix,Electronics,4551.56,0
642,2024-01-01 20:56:00,213,Walmart,Grocery,5265.8,0
643,2024-01-01 20:57:00,197,Flipkart,Food,1591.44,1
644,2024-01-01 20:58:00,203,Uber,Shopping,3242.11,1
645,2024-01-01 20:59:00,482,Netflix,Food,4231.51,0
646,2024-01-01 21:00:00,296,Swiggy,Grocery,539.2,1
647,2024-01-01 21:01:00,414,Walmart,Transport,303.3,1
648,2024-01-01 21:02:00,143,Flipkart,Shopping,2351.93,0
649,2024-01-01 21:03:00,118,Uber,Electronics,2357.78,0
650,2024-01-01 21:04:00,333,Swiggy,Food,2339.11,0
651,2024-01-01 21:05:00,151,Swiggy,Food,5721.47,0
652,2024-01-01 21:06:00,227,Apple,Transport,4438.34,0
653,2024-01-01 21:07:00,477,Amazon,Food,5873.75,1
654,2024-01-01 21:08:00,431,Walmart,Grocery,1979.21,1
655,2024-01-01 21:09:00,430,Swiggy,Shopping,3039.38,1
656,2024-01-01 21:10:00,469,Uber,Shopping,4188.29,0
657,2024-01-01 21:11:00,343,Walmart,Subscription,1813.58,1
658,2024-01-01 21:12:00,253,Uber,Transport,1084.56,1
659,2024-01-01 21:13:00,110,Apple,Electronics,4659.39,0
660,2024-01-01 21:14:00,232,Amazon,Shopping,5850.05,0
661,2024-01-01 21:15:00,241,Uber,Grocery,878.83,1
662,2024-01-01 21:16:00,150,Swiggy,Electronics,5989.17,1
663,2024-01-01 21:17:00,410,Amazon,Electronics,2646.97,0
664,2024-01-01 21:18:00,241,Amazon,Food,339.44,1
665,2024-01-01 21:19:00,382,Netflix,Food,2767.82,0
666,2024-01-01 21:20:00,375,Netflix,Electronics,5937.29,0
667,2024-01-01 21:21:00,262,Flipkart,Transport,2585.92,0
668,2024-01-01 21:22:00,158,Netflix,Subscription,5956.89,1
669,2024-01-01 21:23:00,479,Apple,Grocery,4068.17,0
670,2024-01-01 21:24:00,190,Uber,Subscription,3703.65,1
671,2024-01-01 21:25:00,403,Flipkart,Subscription,1247.51,1
672,2024-01-01 21:26:00,262,Netflix,Grocery,860.8,1
673,2024-01-01 21:27:00,410,Flipkart,Grocery,5245.79,0
674,2024-01-01 21:28:00,256,Uber,Transport,1704.66,0
675,2024-01-01 21:29:00,151,Amazon,Transport,20.22,1
676,2024-01-01 21:30:00,124,Amazon,Subscription,5444.85,0
677,2024-01-01 21:31:00,248,Flipkart,Grocery,4157.04,0
678,2024-01-01 21:32:00,227,Swiggy,Transport,3790.63,1
679,2024-01-01 21:33:00,367,Walmart,Grocery,3798.84,1
680,2024-01-01 21:34:00,342,Netflix,Subscription,2537.88,1
681,2024-01-01 21:35:00,150,Amazon,Grocery,3592.02,1
682,2024-01-01 21:36:00,497,Amazon,Subscription,2734.95,0
683,2024-01-01 21:37:00,187,Apple,Shopping,4955.01,1
684,2024-01-01 21:38:00,409,Flipkart,Electronics,2706.74,0
685,2024-01-01 21:39:00,176,Walmart,Electronics,1632.74,1
686,2024-01-01 21:40:00,202,Walmart,Electronics,5935.05,0
687,2024-01-01 21:41:00,295,Uber,Subscription,2122.88,0
688,2024-01-01 21:42:00,354,Apple,Shopping,1087.7,1
689,2024-01-01 21:43:00,106,Amazon,Grocery,4063.6,0
690,2024-01-01 21:44:00,423,Netflix,Transport,5045.44,0
691,2024-01-01 21:45:00,377,Amazon,Transport,3843.94,1
692,2024-01-01 21:46:00,248,Walmart,Transport,2924.02,1
693,2024-01-01 21:47:00,104,Walmart,Shopping,3725.42,1
694,2024-01-01 21:48:00,101,Swiggy,Grocery,1127.26,0
695,2024-01-01 21:49:00,453,Walmart,Food,5602.65,1
696,2024-01-01 21:50:00,460,Flipkart,Transport,1485.88,0
697,2024-01-01 21:51:00,330,Uber,Subscription,2527.77,1
698,2024-01-01 21:52:00,495,Walmart,Electronics,5482.52,0
699,2024-01-01 21:53:00,264,Netflix,Grocery,3455.66,0
700,2024-01-01 21:54:00,193,Amazon,Subscription,4193.76,1
701,2024-01-01 21:55:00,383,Flipkart,Transport,3867.94,1
702,2024-01-01 21:56:00,337,Apple,Transport,1591.96,1
703,2024-01-01 21:57:00,142,Swiggy,Grocery,2331.69,1
704,2024-01-01 21:58:00,110,Apple,Electronics,2631.94,0
705,2024-01-01 21:59:00,361,Swiggy,Food,4405.42,0
706,2024-01-01 22:00:00,435,Uber,Food,1506.76,0
707,2024-01-01 22:01:00,153,Flipkart,Electronics,4129.3,1
708,2024-01-01 22:02:00,467,Apple,Transport,3658.34,0
709,2024-01-01 22:03:00,500,Uber,Subscription,4538.24,1
710,2024-01-01 22:04:00,204,Swiggy,Food,2701.57,1
711,2024-01-01 22:05:00,325,Flipkart,Transport,5976.51,1
712,2024-01-01 22:06:00,297,Apple,Shopping,60.53,0
713,2024-01-01 22:07:00,100,Flipkart,Shopping,2515.85,1
714,2024-01-01 22:08:00,207,Apple,Transport,686.65,0
715,2024-01-01 22:09:00,192,Uber,Electronics,447.09,0
716,2024-01-01 22:10:00,259,Walmart,Transport,2100.4,0
717,2024-01-01 22:11:00,460,Netflix,Shopping,5889.04,0
718,2024-01-01 22:12:00,385,Flipkart,Grocery,2699.68,0
719,2024-01-01 22:13:00,330,Amazon,Transport,3140.76,1
720,2024-01-01 22:14:00,448,Apple,Electronics,3909.51,0
721,2024-01-01 22:15:00,267,Amazon,Shopping,3963.83,1
722,2024-01-01 22:16:00,249,Walmart,Electronics,4489.58,1
723,2024-01-01 22:17:00,385,Uber,Transport,4847.82,1
724,2024-01-01 22:18:00,201,Swiggy,Food,4964.29,1
725,2024-01-01 22:19:00,401,Swiggy,Transport,4059.75,1
726,2024-01-01 22:20:00,341,Apple,Food,3576.91,1
727,2024-01-01 22:21:00,176,Uber,Subscription,1488.07,1
728,2024-01-01 22:22:00,259,Apple,Food,4861.39,1
729,2024-01-01 22:23:00,382,Flipkart,Food,725.88,0
730,2024-01-01 22:24:00,279,Flipkart,Transport,4453.1,1
731,2024-01-01 22:25:00,325,Amazon,Electronics,1212.19,0
732,2024-01-01 22:26:00,349,Amazon,Electronics,1266.34,1
733,2024-01-01 22:27:00,470,Netflix,Grocery,2568.76,0
734,2024-01-01 22:28:00,383,Amazon,Electronics,1934.08,0
735,2024-01-01 22:29:00,126,Apple,Transport,2411.52,0
736,2024-01-01 22:30:00,450,Uber,Shopping,2259.82,0
737,2024-01-01 22:31:00,344,Flipkart,Shopping,2074.76,0
738,2024-01-01 22:32:00,488,Amazon,Electronics,321.61,0
739,2024-01-01 22:33:00,308,Netflix,Grocery,929.45,0
740,2024-01-01 22:34:00,129,Netflix,Food,5348.09,0
741,2024-01-01 22:35:00,229,Flipkart,Transport,5687.02,0
742,2024-01-01 22:36:00,268,Amazon,Transport,4166.24,1
743,2024-01-01 22:37:00,407,Walmart,Shopping,5514.34,1
744,2024-01-01 22:38:00,129,Amazon,Grocery,119.58,1
745,2024-01-01 22:39:00,138,Netflix,Grocery,2500.67,1
746,2024-01-01 22:40:00,231,Uber,Subscription,3237.26,0
747,2024-01-01 22:41:00,418,Amazon,Electronics,3484.88,0
748,2024-01-01 22:42:00,376,Walmart,Shopping,1946.38,1
749,2024-01-01 22:43:00,231,Netflix,Electronics,190.87,1
750,2024-01-01 22:44:00,287,Flipkart,Subscription,5808.05,0
751,2024-01-01 22:45:00,125,Uber,Electronics,3678.59,0
752,2024-01-01 22:46:00,162,Amazon,Electronics,4238.5,1
753,2024-01-01 22:47:00,335,Flipkart,Grocery,268.44,1
754,2024-01-01 22:48:00,235,Flipkart,Electronics,573.1,1
755,2024-01-01 22:49:00,247,Netflix,Food,1080.19,0
756,2024-01-01 22:50:00,101,Netflix,Subscription,2524.14,0
757,2024-01-01 22:51:00,428,Amazon,Transport,5386.04,0
758,2024-01-01 22:52:00,117,Amazon,Food,2371.13,0
759,2024-01-01 22:53:00,497,Flipkart,Subscription,992.82,1
760,2024-01-01 22:54:00,432,Walmart,Grocery,1123.72,0
761,2024-01-01 22:55:00,125,Apple,Food,3264.14,0
762,2024-01-01 22:56:00,431,Flipkart,Shopping,4484.32,0
763,2024-01-01 22:57:00,443,Uber,Grocery,312.41,1
764,2024-01-01 22:58:00,339,Flipkart,Shopping,2340.28,1
765,2024-01-01 22:59:00,247,Amazon,Shopping,2816.65,0
766,2024-01-01 23:00:00,398,Netflix,Grocery,4511.54,0
767,2024-01-01 23:01:00,416,Amazon,Transport,3316,0
768,2024-01-01 23:02:00,168,Amazon,Grocery,2936.3,1
769,2024-01-01 23:03:00,151,Walmart,Transport,2281.27,1
770,2024-01-01 23:04:00,430,Swiggy,Shopping,1778.52,0
771,2024-01-01 23:05:00,137,Walmart,Transport,5439.39,0
772,2024-01-01 23:06:00,294,Uber,Food,1206.02,0
773,2024-01-01 23:07:00,415,Amazon,Shopping,2536.67,1
774,2024-01-01 23:08:00,479,Walmart,Transport,1867.83,0
775,2024-01-01 23:09:00,104,Flipkart,Shopping,4749.43,0
776,2024-01-01 23:10:00,264,Amazon,Subscription,4177.87,0
777,2024-01-01 23:11:00,274,Walmart,Electronics,1387.63,1
778,2024-01-01 23:12:00,160,Flipkart,Transport,2174.72,1
779,2024-01-01 23:13:00,464,Swiggy,Electronics,5251.69,0
780,2024-01-01 23:14:00,354,Swiggy,Electronics,395.96,0
781,2024-01-01 23:15:00,335,Walmart,Food,362.29,1
782,2024-01-01 23:16:00,342,Apple,Grocery,1395.22,0
783,2024-01-01 23:17:00,250,Flipkart,Grocery,787.54,0
784,2024-01-01 23:18:00,130,Apple,Subscription,3317.56,0
785,2024-01-01 23:19:00,145,Amazon,Subscription,4529.47,0
786,2024-01-01 23:20:00,265,Swiggy,Shopping,5551.84,1
787,2024-01-01 23:21:00,406,Uber,Subscription,1071.5,1
788,2024-01-01 23:22:00,177,Flipkart,Electronics,3672.42,1
789,2024-01-01 23:23:00,130,Netflix,Subscription,1989.36,0
790,2024-01-01 23:24:00,319,Amazon,Shopping,3543.29,1
791,2024-01-01 23:25:00,172,Netflix,Transport,423.12,0
792,2024-01-01 23:26:00,211,Uber,Grocery,4077.29,1
793,2024-01-01 23:27:00,112,Apple,Subscription,3017.83,0
794,2024-01-01 23:28:00,394,Apple,Transport,4263.01,1
795,2024-01-01 23:29:00,183,Flipkart,Food,907.88,1
796,2024-01-01 23:30:00,219,Netflix,Grocery,3885.56,1
797,2024-01-01 23:31:00,139,Amazon,Food,3383.28,0
798,2024-01-01 23:32:00,400,Apple,Grocery,3105.68,1
799,2024-01-01 23:33:00,236,Swiggy,Shopping,4983.34,1
800,2024-01-01 23:34:00,123,Amazon,Food,2585.74,1
801,2024-01-01 23:35:00,133,Swiggy,Grocery,4042.17,1
802,2024-01-01 23:36:00,386,Amazon,Electronics,103.33,0
803,2024-01-01 23:37:00,227,Apple,Shopping,2290.13,1
804,2024-01-01 23:38:00,320,Swiggy,Subscription,4106.18,0
805,2024-01-01 23:39:00,373,Walmart,Transport,4333.61,0
806,2024-01-01 23:40:00,172,Netflix,Electronics,1079.15,1
807,2024-01-01 23:41:00,246,Amazon,Electronics,965.81,1
808,2024-01-01 23:42:00,132,Walmart,Grocery,4108.34,0
809,2024-01-01 23:43:00,430,Netflix,Electronics,3867.51,0
810,2024-01-01 23:44:00,270,Flipkart,Transport,5019.63,1
811,2024-01-01 23:45:00,346,Netflix,Transport,5799.21,1
812,2024-01-01 23:46:00,302,Flipkart,Food,3757.87,1
813,2024-01-01 23:47:00,135,Walmart,Electronics,1576.06,1
814,2024-01-01 23:48:00,185,Walmart,Shopping,3369.69,1
815,2024-01-01 23:49:00,441,Swiggy,Grocery,3645.4,0
816,2024-01-01 23:50:00,131,Apple,Subscription,569.99,1
817,2024-01-01 23:51:00,149,Amazon,Food,2855.8,1
818,2024-01-01 23:52:00,289,Swiggy,Transport,2149.9,0
819,2024-01-01 23:53:00,132,Netflix,Transport,825.36,0
820,2024-01-01 23:54:00,414,Walmart,Transport,1705.16,0
821,2024-01-01 23:55:00,113,Flipkart,Subscription,5376.84,0
822,2024-01-01 23:56:00,366,Flipkart,Food,1682.17,0
823,2024-01-01 23:57:00,216,Uber,Food,3737.1,1
824,2024-01-01 23:58:00,428,Walmart,Food,3573.56,0
825,2024-01-01 23:59:00,377,Flipkart,Food,4964.39,1
826,2024-01-02 0:00:00,267,Swiggy,Food,1267.6,1
827,2024-01-02 0:01:00,210,Amazon,Electronics,4568.93,1
828,2024-01-02 0:02:00,356,Uber,Subscription,3759.63,0
829,2024-01-02 0:03:00,120,Swiggy,Transport,4983.83,1
830,2024-01-02 0:04:00,482,Amazon,Grocery,5423.7,1
831,2024-01-02 0:05:00,208,Uber,Grocery,873.5,1
832,2024-01-02 0:06:00,325,Apple,Subscription,1135.88,1
833,2024-01-02 0:07:00,344,Netflix,Food,5869.91,0
834,2024-01-02 0:08:00,127,Flipkart,Food,231.94,0
835,2024-01-02 0:09:00,385,Walmart,Subscription,2819.95,1
836,2024-01-02 0:10:00,130,Amazon,Electronics,5567.34,0
837,2024-01-02 0:11:00,218,Flipkart,Shopping,1833.42,0
838,2024-01-02 0:12:00,103,Swiggy,Electronics,2966.69,1
